smiles,iupac
CN1CCC[C@H](N(C)C(=O)Cc2ccc(OCC(F)(F)F)cc2)C1,"N-methyl-N-[(3S)-1-methylpiperidin-3-yl]-2-[4-(2,2,2-trifluoroethoxy)phenyl]acetamide"
CCCCc1ccc(-c2nc3cccc(C)n3n2)cc1,"2-(4-butylphenyl)-5-methyl-[1,2,4]triazolo[1,5-a]pyridine"
Cn1cc(NC(=O)NCc2ccccc2CO)c(C(F)(F)F)n1,1-[[2-(hydroxymethyl)phenyl]methyl]-3-[1-methyl-3-(trifluoromethyl)pyrazol-4-yl]urea
O=C(COc1ccccc1)NN1C(=O)NC2(CCCCC2)C1=O,"N-(2,4-dioxo-1,3-diazaspiro[4.5]decan-3-yl)-2-phenoxyacetamide"
CN(C)c1ccc(C=C(NC(=O)c2ccccc2)C(=O)NCc2ccncc2)cc1,N-[1-[4-(dimethylamino)phenyl]-3-oxo-3-(pyridin-4-ylmethylamino)prop-1-en-2-yl]benzamide
Cc1ccc(-c2ccc(-n3nc(C)c(S(=O)(=O)NC[C@H]4CCCO4)c3C)nn2)cc1,"3,5-dimethyl-1-[6-(4-methylphenyl)pyridazin-3-yl]-N-[[(2R)-oxolan-2-yl]methyl]pyrazole-4-sulfonamide"
Cn1nccc1C(=O)Nc1nnc(-c2cc(Cl)ccc2Cl)o1,"N-[5-(2,5-dichlorophenyl)-1,3,4-oxadiazol-2-yl]-2-methylpyrazole-3-carboxamide"
CC[C@H](C)NC(=O)c1cc(-c2cccc(OC)c2)n[nH]1,N-[(2S)-butan-2-yl]-3-(3-methoxyphenyl)-1H-pyrazole-5-carboxamide
CC1CCC(OC=O)C1,(3-methylcyclopentyl) formate
Nc1ccc(CC(N)C(=O)O)cc1,2-amino-3-(4-aminophenyl)propanoic acid
O=C1CC(Cc2ccccc2)C(=O)N1c1ccccn1,"3-benzyl-1-pyridin-2-ylpyrrolidine-2,5-dione"
CC(C(=O)Nc1ccccc1)n1cncn1,"N-phenyl-2-(1,2,4-triazol-1-yl)propanamide"
CCN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(NCCCO)n3)cc2)CC1,"7-[4-(4-ethylpiperazin-1-yl)phenyl]-5-(3-hydroxypropylamino)-3-methylpyrido[4,3-d]pyrimidin-4-one"
Cc1cnc2c(Cl)cccc2c1-c1cccc(OC(=O)c2cccc(S(C)(=O)=O)c2)c1,[3-(8-chloro-3-methylquinolin-4-yl)phenyl] 3-methylsulfonylbenzoate
NC1=Nc2cccnc2OC1=C1C(=O)c2ccccc2C1=O,"2-(2-aminopyrido[2,3-b][1,4]oxazin-3-ylidene)indene-1,3-dione"
O=C(CCN1CCCC1)N1CCOC[C@H]1CCc1cnccn1,1-[(3R)-3-(2-pyrazin-2-ylethyl)morpholin-4-yl]-3-pyrrolidin-1-ylpropan-1-one
CCN(CC)CCOc1ccc(C)cc1OC,"N,N-diethyl-2-(2-methoxy-4-methylphenoxy)ethanamine"
COc1ccc(C(C)NC(=O)CSC(C)C(=O)Nc2cc(C)on2)c(OC)c1,"2-[2-[1-(2,4-dimethoxyphenyl)ethylamino]-2-oxoethyl]sulfanyl-N-(5-methyl-1,2-oxazol-3-yl)propanamide"
OCC1CCCc2nc(CC3CCCO3)cn21,"[2-(oxolan-2-ylmethyl)-5,6,7,8-tetrahydroimidazo[1,2-a]pyridin-5-yl]methanol"
Cc1cccc(Cl)c1NC(=O)N1CCC[C@H](CO)C1,(3S)-N-(2-chloro-6-methylphenyl)-3-(hydroxymethyl)piperidine-1-carboxamide
CCC(CO)OC(N)=O,1-hydroxybutan-2-yl carbamate
O=C(CCc1ccc(S(=O)(=O)NC2CCCCC2)cc1)N(Cc1ccccc1)Cc1ccccc1,"N,N-dibenzyl-3-[4-(cyclohexylsulfamoyl)phenyl]propanamide"
COc1ccc(Cl)cc1-c1c(C=O)ncn1C,5-(5-chloro-2-methoxyphenyl)-1-methylimidazole-4-carbaldehyde
CCc1noc(-c2ccc(NC(=O)[C@@H]3CC(=O)N(c4ccccc4)C3)cc2)n1,"(3R)-N-[4-(3-ethyl-1,2,4-oxadiazol-5-yl)phenyl]-5-oxo-1-phenylpyrrolidine-3-carboxamide"
Cc1ncsc1CCC(=O)NCC1CN(S(C)(=O)=O)CCO1,"N-[(4-methylsulfonylmorpholin-2-yl)methyl]-3-(4-methyl-1,3-thiazol-5-yl)propanamide"
CC(C)[C@@H](CNC(=O)[C@@H](C)NC(=O)c1ccoc1)Nc1ccccc1,N-[(2R)-1-[[(2S)-2-anilino-3-methylbutyl]amino]-1-oxopropan-2-yl]furan-3-carboxamide
NCCC(=O)NCc1ccccc1OC1CCCC1,3-amino-N-[(2-cyclopentyloxyphenyl)methyl]propanamide
COCCOCC(=O)N1CCc2cccc(N)c21,"1-(7-amino-2,3-dihydroindol-1-yl)-2-(2-methoxyethoxy)ethanone"
Cc1nccc([C@H]2CN(C(=O)c3cc(-c4cccnc4)[nH]n3)CCO2)n1,[(2R)-2-(2-methylpyrimidin-4-yl)morpholin-4-yl]-(3-pyridin-3-yl-1H-pyrazol-5-yl)methanone
C[C@H](OC(=O)Cn1nnc(-c2cccs2)n1)C(=O)c1c[nH]c2ccccc12,[(2S)-1-(1H-indol-3-yl)-1-oxopropan-2-yl] 2-(5-thiophen-2-yltetrazol-2-yl)acetate
OC(CCC1CCCC1)c1ccccc1F,3-cyclopentyl-1-(2-fluorophenyl)propan-1-ol
CCCN1C(=O)c2ccc(C(=O)NC)cc2S1(=O)=O,"N-methyl-1,1,3-trioxo-2-propyl-1,2-benzothiazole-6-carboxamide"
Cc1cnc(NC(=O)c2cccc(NC(=O)C[C@H]3SC(N4CCCCC4)=NC3=O)c2)s1,"N-(5-methyl-1,3-thiazol-2-yl)-3-[[2-[(5R)-4-oxo-2-piperidin-1-yl-1,3-thiazol-5-yl]acetyl]amino]benzamide"
O=C(Nc1ccc(-c2nc3ccccc3s2)c(O)c1)c1cccc(Cl)c1Cl,"N-[4-(1,3-benzothiazol-2-yl)-3-hydroxyphenyl]-2,3-dichlorobenzamide"
CC(C)n1ccc(CN2CC(O)CC2c2cc(F)ccc2F)n1,"5-(2,5-difluorophenyl)-1-[(1-propan-2-ylpyrazol-3-yl)methyl]pyrrolidin-3-ol"
CCOC(=O)CCCSCCCN(C)C,ethyl 4-[3-(dimethylamino)propylsulfanyl]butanoate
CN(C(=O)c1ccccc1Br)C1CCS(=O)(=O)C1,"2-bromo-N-(1,1-dioxothiolan-3-yl)-N-methylbenzamide"
Cc1cc(N)ccc1-c1ccc(F)c(F)c1,"4-(3,4-difluorophenyl)-3-methylaniline"
CNCCn1nnc(COc2ccc(OC)cc2)n1,2-[5-[(4-methoxyphenoxy)methyl]tetrazol-2-yl]-N-methylethanamine
CS(=O)(=O)CC(=O)N1C[C@H]2CCC[C@@]2(COc2ccccn2)C1,"1-[(3aS,6aS)-3a-(pyridin-2-yloxymethyl)-1,3,4,5,6,6a-hexahydrocyclopenta[c]pyrrol-2-yl]-2-methylsulfonylethanone"
CCOc1cc(CNc2ccc(C)cc2)cc(Cl)c1OCc1ccccc1F,N-[[3-chloro-5-ethoxy-4-[(2-fluorophenyl)methoxy]phenyl]methyl]-4-methylaniline
Cc1ccc(S(=O)(=O)N(CC(=O)N(Cc2cccc(Br)c2)[C@@H](Cc2ccccc2)C(=O)NC(C)(C)C)c2ccccc2C)cc1,(2S)-2-[(3-bromophenyl)methyl-[2-(2-methyl-N-(4-methylphenyl)sulfonylanilino)acetyl]amino]-N-tert-butyl-3-phenylpropanamide
CC1CN(C(C)CO)C(=O)Cc2cc(NS(=O)(=O)c3ccccc3)ccc2OC1CN(C)Cc1ccc(Oc2ccccc2)cc1,"N-[5-(1-hydroxypropan-2-yl)-3-methyl-2-[[methyl-[(4-phenoxyphenyl)methyl]amino]methyl]-6-oxo-2,3,4,7-tetrahydro-1,5-benzoxazonin-9-yl]benzenesulfonamide"
C1CCOC1.Cc1nc(F)ccc1[C@@H](c1cn(C2(C(F)(F)F)CC2)nn1)N(C)[S@@](=O)C(C)(C)C.Cc1nc(F)ccc1[C@H](N[S@@](=O)C(C)(C)C)c1cn(C2(C(F)(F)F)CC2)nn1,"(S)-N-[(S)-(6-fluoro-2-methyl-3-pyridinyl)-[1-[1-(trifluoromethyl)cyclopropyl]triazol-4-yl]methyl]-N,2-dimethylpropane-2-sulfinamide;(S)-N-[(S)-(6-fluoro-2-methyl-3-pyridinyl)-[1-[1-(trifluoromethyl)cyclopropyl]triazol-4-yl]methyl]-2-methylpropane-2-sulfinamide;oxolane"
CN(CCCn1cc(CNc2ccnc3cc(Cl)ccc23)nn1)Cc1ccccc1,N-[[1-[3-[benzyl(methyl)amino]propyl]triazol-4-yl]methyl]-7-chloroquinolin-4-amine
NCc1cccc(-c2nn[nH]n2)c1,[3-(2H-tetrazol-5-yl)phenyl]methanamine
CC(COc1ccc(Cl)cc1)NC(=O)c1ccc(F)cc1,N-[1-(4-chlorophenoxy)propan-2-yl]-4-fluorobenzamide
CC1CCN(S(=O)(=O)c2ccc3c(c2)CCC(=O)N3CC(=O)NCc2ccc(F)cc2)CC1,"N-[(4-fluorophenyl)methyl]-2-[6-(4-methylpiperidin-1-yl)sulfonyl-2-oxo-3,4-dihydroquinolin-1-yl]acetamide"
CC(=O)Nc1ccc(OCC(O)CN2CCN(c3ccc(F)cc3)CC2)cc1,N-[4-[3-[4-(4-fluorophenyl)piperazin-1-yl]-2-hydroxypropoxy]phenyl]acetamide
COc1ccc(OCCN(CC(=O)Nc2ccc(F)c(F)c2F)C(C)=O)cc1,"2-[acetyl-[2-(4-methoxyphenoxy)ethyl]amino]-N-(2,3,4-trifluorophenyl)acetamide"
CCN1CCN(C2(CNCC(=O)c3ccc(OC)cc3)CCCCC2)CC1,2-[[1-(4-ethylpiperazin-1-yl)cyclohexyl]methylamino]-1-(4-methoxyphenyl)ethanone
CCc1nnc([C@@H]2CC(F)(F)CN2C(=O)c2c[nH]cn2)o1,"[(2S)-2-(5-ethyl-1,3,4-oxadiazol-2-yl)-4,4-difluoropyrrolidin-1-yl]-(1H-imidazol-5-yl)methanone"
O=C(Nc1cccc(Cl)c1Cl)N(C1CCCCC1)C1CCCCC1,"1,1-dicyclohexyl-3-(2,3-dichlorophenyl)urea"
COc1ccc(Br)cc1CN[C@H]1CCCc2ccccc21,"(1S)-N-[(5-bromo-2-methoxyphenyl)methyl]-1,2,3,4-tetrahydronaphthalen-1-amine"
CC(C)c1ccc(S(=O)(=O)N(Cc2ccco2)[C@@H]2CCS(=O)(=O)C2)cc1,"N-[(3R)-1,1-dioxothiolan-3-yl]-N-(furan-2-ylmethyl)-4-propan-2-ylbenzenesulfonamide"
CC(C)OC(=O)C(N)CCSCC1OC(n2ccc3c(N)ncnc32)C(O)C1O,"propan-2-yl 2-amino-4-[[5-(4-aminopyrrolo[2,3-d]pyrimidin-7-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoate"
Cn1ncnc1CCNC(=O)C1CCN(C(=O)C2CCC2)CC1,"1-(cyclobutanecarbonyl)-N-[2-(2-methyl-1,2,4-triazol-3-yl)ethyl]piperidine-4-carboxamide"
CCC(=O)C(C)(C)O,2-hydroxy-2-methylpentan-3-one
COc1cc(C)c2c(c1)nc(NCCCCNC(=O)O)c1nnc(C)n12,"4-[(7-methoxy-1,9-dimethyl-[1,2,4]triazolo[4,3-a]quinoxalin-4-yl)amino]butylcarbamic acid"
Cn1c(-c2ccccc2)c(-c2csc(CC(=O)N3CCOCC3)n2)c2ccccc21,"2-[4-(1-methyl-2-phenylindol-3-yl)-1,3-thiazol-2-yl]-1-morpholin-4-ylethanone"
Cc1cc(CC(Cl)C2CC2)ncc1[N+](=O)[O-],2-(2-chloro-2-cyclopropylethyl)-4-methyl-5-nitropyridine
O=C(NCCCCCNC(=O)c1cccc(O)c1O)c1cccc(O)c1O,"N-[5-[(2,3-dihydroxybenzoyl)amino]pentyl]-2,3-dihydroxybenzamide"
COc1ccc(F)cc1C(=O)N1CCn2nc(CCC(=O)NC(C)C)cc2C1,"3-[5-(5-fluoro-2-methoxybenzoyl)-6,7-dihydro-4H-pyrazolo[1,5-a]pyrazin-2-yl]-N-propan-2-ylpropanamide"
Cc1ccc(O)c(C(C)NCC(C)CO)c1,2-[1-[(3-hydroxy-2-methylpropyl)amino]ethyl]-4-methylphenol
CCc1ccc(CN2CCC(c3ccnc(-c4ccncc4)c3)C2)nc1,4-[1-[(5-ethyl-2-pyridinyl)methyl]pyrrolidin-3-yl]-2-pyridin-4-ylpyridine
COc1ccc(N2CCCN(C(C)C(=O)Nc3cccc(N4CCCC4=O)c3)CC2)cc1,"2-[4-(4-methoxyphenyl)-1,4-diazepan-1-yl]-N-[3-(2-oxopyrrolidin-1-yl)phenyl]propanamide"
COc1cc(C(=O)NC2COc3ccc(Cl)cc32)ccc1-n1cnc(C)c1,"N-(5-chloro-2,3-dihydro-1-benzofuran-3-yl)-3-methoxy-4-(4-methylimidazol-1-yl)benzamide"
CCOC(=O)c1sc2nc(CSCC(=O)NCc3ccc(Cl)cc3)[nH]c(=O)c2c1C,"ethyl 2-[[2-[(4-chlorophenyl)methylamino]-2-oxoethyl]sulfanylmethyl]-5-methyl-4-oxo-3H-thieno[2,3-d]pyrimidine-6-carboxylate"
COc1ccc(CN(C(=O)C=CC(=O)O)C2CC(=O)N(c3ccccc3)C2=O)cc1,"4-[(2,5-dioxo-1-phenylpyrrolidin-3-yl)-[(4-methoxyphenyl)methyl]amino]-4-oxobut-2-enoic acid"
CCC(C)(CCC(C)CCC(C)C(C)CCC(C)C(C)C)CCC(C)C(C)CCC(C)C(C)C.CCC(C)(CCCC(C)CCC(C)C(C)C)CCC(C)CCC(C)C(C)CCC(C)C(C)C.CCC(C)(CCCC(C)CCC(C)C(C)C)CCC(C)CCCC(C)CCC(C)C(C)C,"10-ethyl-2,3,6,7,10,13,16,17,20,21-decamethyldocosane;13-ethyl-2,3,6,7,10,13,17,20,21-nonamethyldocosane;10-ethyl-2,3,6,10,13,17,20,21-octamethyldocosane"
Cc1nnc2n1CCN(Cc1nnsc1Cl)C2,"5-chloro-4-[(3-methyl-6,8-dihydro-5H-[1,2,4]triazolo[4,3-a]pyrazin-7-yl)methyl]thiadiazole"
O=C(Oc1ccc(Br)cc1C(=S)N1CCOCC1)c1ccccc1,[4-bromo-2-(morpholine-4-carbothioyl)phenyl] benzoate
CNc1cncc(Oc2cc(F)c([N+](=O)[O-])cc2F)n1,"6-(2,5-difluoro-4-nitrophenoxy)-N-methylpyrazin-2-amine"
CN(C)c1ccc(CNC2CCC(N)(c3ccnc4cc(Cl)ccc34)C(I)C2)cc1,"1-(7-chloroquinolin-4-yl)-4-N-[[4-(dimethylamino)phenyl]methyl]-2-iodocyclohexane-1,4-diamine"
CCCn1c(CNc2ccc(-n3nccn3)cc2)nc2cc(S(=O)(=O)N(C)C)ccc21,"N,N-dimethyl-1-propyl-2-[[4-(triazol-2-yl)anilino]methyl]benzimidazole-5-sulfonamide"
CC1(C)COCCN1C(=O)Cc1cc(Cl)c2c(c1)OCCO2,"2-(5-chloro-2,3-dihydro-1,4-benzodioxin-7-yl)-1-(3,3-dimethylmorpholin-4-yl)ethanone"
Cc1cc(N(C)C)ccc1NC(=O)CCN1C(=O)c2ccccc2C1=O,"N-[4-(dimethylamino)-2-methylphenyl]-3-(1,3-dioxoisoindol-2-yl)propanamide"
COc1ccccc1-n1cnn(CNC(c2ccc(F)cc2)C(C)(C)C)c1=S,"2-[[[1-(4-fluorophenyl)-2,2-dimethylpropyl]amino]methyl]-4-(2-methoxyphenyl)-1,2,4-triazole-3-thione"
COc1cccc(-c2cc(C(=O)N3CCc4ccccc4C3)c3ccccc3n2)c1,"3,4-dihydro-1H-isoquinolin-2-yl-[2-(3-methoxyphenyl)quinolin-4-yl]methanone"
C[C@@H]1CO[C@H](c2ccccc2)[C@H](C)N1C(=O)[C@H]1C[C@H]1c1cccnc1,"[(2R,3S,5R)-3,5-dimethyl-2-phenylmorpholin-4-yl]-[(1S,2R)-2-pyridin-3-ylcyclopropyl]methanone"
O=C(Cc1ccc(F)c(F)c1)N1CCCCC1,"2-(3,4-difluorophenyl)-1-piperidin-1-ylethanone"
O=C(O)C1(Cn2nnnc2C(F)(F)F)CC1,1-[[5-(trifluoromethyl)tetrazol-1-yl]methyl]cyclopropane-1-carboxylic acid
CCOC(=O)[C@@H]1[C@H](c2cccc(O)c2)NC(=O)N(C)[C@]1(O)C(F)(F)F,"ethyl (4R,5R,6R)-6-hydroxy-4-(3-hydroxyphenyl)-1-methyl-2-oxo-6-(trifluoromethyl)-1,3-diazinane-5-carboxylate"
CCCOC(=O)C[C@@H]1C(=O)NCCN1C(=S)NC(=O)c1cccc(C)c1,propyl 2-[(2R)-1-[(3-methylbenzoyl)carbamothioyl]-3-oxopiperazin-2-yl]acetate
CCOC(=O)N1CCc2c(nc(-c3ccc(F)cc3)n(CC(=O)Nc3c(C)cc(C)cc3C)c2=O)C1,"ethyl 2-(4-fluorophenyl)-4-oxo-3-[2-oxo-2-(2,4,6-trimethylanilino)ethyl]-6,8-dihydro-5H-pyrido[3,4-d]pyrimidine-7-carboxylate"
CCCNCc1ccccc1,N-benzylpropan-1-amine
CCC1(CC)CN(C(=O)C[C@@H]2C(=O)NCCN2Cc2ccoc2)CCO1,"(3R)-3-[2-(2,2-diethylmorpholin-4-yl)-2-oxoethyl]-4-(furan-3-ylmethyl)piperazin-2-one"
NNc1ncnc2[nH]ccc12.OC1CCC(Cc2ccc(F)c(F)c2)C1O,"3-[(3,4-difluorophenyl)methyl]cyclopentane-1,2-diol;7H-pyrrolo[2,3-d]pyrimidin-4-ylhydrazine"
CCC[C@@H](C)CN1CC[C@H](S(=O)(=O)NCC)C1,(3S)-N-ethyl-1-[(2R)-2-methylpentyl]pyrrolidine-3-sulfonamide
CC(=O)c1cccc(S(=O)(=O)N2CCN(C(=O)c3ccc(-n4cnc5ccccc5c4=O)cc3)CC2)c1,3-[4-[4-(3-acetylphenyl)sulfonylpiperazine-1-carbonyl]phenyl]quinazolin-4-one
CC(C)(O)CCc1ccc(C(=O)N2CCC[C@@H]2C(F)(F)F)cc1,[4-(3-hydroxy-3-methylbutyl)phenyl]-[(2R)-2-(trifluoromethyl)pyrrolidin-1-yl]methanone
C=CCc1ccc(OC[C@@H](O)CN2CCN(C)CC2)c(OC)c1,(2S)-1-(2-methoxy-4-prop-2-enylphenoxy)-3-(4-methylpiperazin-1-yl)propan-2-ol
Cc1cccc(NC(=O)NCCOc2cccc(Cl)c2)c1C,"1-[2-(3-chlorophenoxy)ethyl]-3-(2,3-dimethylphenyl)urea"
COc1ccc(C(=C(c2ccccc2)c2cc(OC)c(OC)c(OC)c2)c2ccccc2)cc1O,"5-[1,2-diphenyl-2-(3,4,5-trimethoxyphenyl)ethenyl]-2-methoxyphenol"
COC(CO)C1(C)CC1,2-methoxy-2-(1-methylcyclopropyl)ethanol
CO[C@@]12CC[C@@H](NC(=O)c3cccnc3)C[C@@H]1N(Cc1ccccn1)CC2,"N-[(3aR,6R,7aS)-3a-methoxy-1-(pyridin-2-ylmethyl)-3,4,5,6,7,7a-hexahydro-2H-indol-6-yl]pyridine-3-carboxamide"
CSC[C@@H](C)N(C)C(=O)Nc1nn(-c2ccccc2)cc1C,1-methyl-3-(4-methyl-1-phenylpyrazol-3-yl)-1-[(2R)-1-methylsulfanylpropan-2-yl]urea
O=CCC1CCNC1=O,2-(2-oxopyrrolidin-3-yl)acetaldehyde
CC(O)CC1(c2ccccc2)Oc2ccccc2S1,"1-(2-phenyl-1,3-benzoxathiol-2-yl)propan-2-ol"
CCOC(=O)c1ccccc1NC(=O)Nc1ccncc1,ethyl 2-(pyridin-4-ylcarbamoylamino)benzoate
CC(=O)Oc1c[nH]cn1,1H-imidazol-5-yl acetate
Cc1ccsc1CN(CC1CCCNC1)C(C)C,N-[(3-methylthiophen-2-yl)methyl]-N-(piperidin-3-ylmethyl)propan-2-amine
COc1ccc(Cl)cc1NC(=O)c1n[nH]c2ccccc2c1=O,N-(5-chloro-2-methoxyphenyl)-4-oxo-1H-cinnoline-3-carboxamide
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3c[nH]c4cnccc34)nc21,"2-ethyl-9-methyl-5-(1H-pyrrolo[2,3-c]pyridin-3-yl)-2,4,9,15-tetrazatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-10-one"
COc1ccc(CC(=O)N[C@H](C)[C@H](c2cccs2)N2CCN(C)CC2)cc1OC,"2-(3,4-dimethoxyphenyl)-N-[(1R,2R)-1-(4-methylpiperazin-1-yl)-1-thiophen-2-ylpropan-2-yl]acetamide"
O=[N+]([O-])c1c(O)nc2c(F)c(Cl)c(F)cc2c1O,"7-chloro-6,8-difluoro-4-hydroxy-3-nitro-1H-quinolin-2-one"
Cc1c(Cl)ccc2nc(O)n(C3CCN(CC4COc5ccc(F)cc5O4)CC3)c12,"5-chloro-3-[1-[(6-fluoro-2,3-dihydro-1,4-benzodioxin-3-yl)methyl]piperidin-4-yl]-4-methyl-1H-benzimidazol-2-one"
COc1cccc(C2(O)CCN(CCNC(=O)C(C)C)CC2)c1,N-[2-[4-hydroxy-4-(3-methoxyphenyl)piperidin-1-yl]ethyl]-2-methylpropanamide
Cc1cnnn1Cc1ncn2c1CN(Cc1cccs1)CCC2,"1-[(5-methyltriazol-1-yl)methyl]-8-(thiophen-2-ylmethyl)-5,6,7,9-tetrahydroimidazo[1,5-a][1,4]diazepine"
CC(C)Oc1ccc(CNC(=O)c2ccc(OCCSc3ccccc3)cc2)cc1,4-(2-phenylsulfanylethoxy)-N-[(4-propan-2-yloxyphenyl)methyl]benzamide
O[C@@H]1C[C@H]2CN(Cc3ccc(F)c(F)c3F)C[C@H]2C[C@@H]1O,"(3aS,5S,6R,7aR)-2-[(2,3,4-trifluorophenyl)methyl]-1,3,3a,4,5,6,7,7a-octahydroisoindole-5,6-diol"
COc1ccc(-c2nnc(NC(=O)Cn3nc(-c4ccccc4)ccc3=O)s2)cc1,"N-[5-(4-methoxyphenyl)-1,3,4-thiadiazol-2-yl]-2-(6-oxo-3-phenylpyridazin-1-yl)acetamide"
O=C(Nc1ccc(OCC(F)(F)F)nc1)[C@@H]1C[C@H](O)CN1,"(2S,4S)-4-hydroxy-N-[6-(2,2,2-trifluoroethoxy)-3-pyridinyl]pyrrolidine-2-carboxamide"
COc1ccccc1NC(=S)N1N=C(c2ccc(O)cc2)CC1c1ccco1,"3-(furan-2-yl)-5-(4-hydroxyphenyl)-N-(2-methoxyphenyl)-3,4-dihydropyrazole-2-carbothioamide"
Cc1nnc2ccc(-c3ccc(NC(=O)CC(c4ccccc4)c4ccccc4)cc3)nn12,"N-[4-(3-methyl-[1,2,4]triazolo[4,3-b]pyridazin-6-yl)phenyl]-3,3-diphenylpropanamide"
Cn1cnc(-c2cccc(NC(=O)CC3CCC3)c2)n1,"2-cyclobutyl-N-[3-(1-methyl-1,2,4-triazol-3-yl)phenyl]acetamide"
Cn1c2c(ccc1=O)C(C)(N)CCC2,"5-amino-1,5-dimethyl-7,8-dihydro-6H-quinolin-2-one"
CC(C)CC(N)CNS(C)(=O)=O,N-(2-amino-4-methylpentyl)methanesulfonamide
CCOC(=O)c1ccc(NC(=O)CCc2nc(-c3cccs3)no2)cc1,"ethyl 4-[3-(3-thiophen-2-yl-1,2,4-oxadiazol-5-yl)propanoylamino]benzoate"
CC1=C(C)C(=O)OC1=N,"5-imino-3,4-dimethylfuran-2-one"
CCC[C@H]1CN(CC(=O)NC2CC2)CCN1CC(=O)NC1CC1,N-cyclopropyl-2-[(3S)-4-[2-(cyclopropylamino)-2-oxoethyl]-3-propylpiperazin-1-yl]acetamide
COc1cccc(OC)c1C(=O)NC[C@H](c1cccc2ccccc12)N1CCCC1,"2,6-dimethoxy-N-[(2S)-2-naphthalen-1-yl-2-pyrrolidin-1-ylethyl]benzamide"
CCc1c(C)noc1-c1cnc(NCc2cccs2)nc1-c1cnc(C)cn1,"5-(4-ethyl-3-methyl-1,2-oxazol-5-yl)-4-(5-methylpyrazin-2-yl)-N-(thiophen-2-ylmethyl)pyrimidin-2-amine"
COc1ccc(N2C(=S)N[C@H](c3ccccn3)[C@@H]2c2cc(C)n(-c3cccc(C(=O)O)c3)c2C)cc1,"3-[3-[(4S,5S)-3-(4-methoxyphenyl)-5-pyridin-2-yl-2-sulfanylideneimidazolidin-4-yl]-2,5-dimethylpyrrol-1-yl]benzoic acid"
COC(=O)NC(C(=O)O)C1[C@H]2COC[C@@H]12,"2-(methoxycarbonylamino)-2-[(1S,5R)-3-oxabicyclo[3.1.0]hexan-6-yl]acetic acid"
CCOc1ccc(S(=O)(=O)Nc2cccc(NC(=O)c3cccs3)c2)cc1OCC,"N-[3-[(3,4-diethoxyphenyl)sulfonylamino]phenyl]thiophene-2-carboxamide"
Cc1nc2nc(C)c(CCC(=O)N[C@H](C)[C@@H]3C[C@H]4CC[C@H]3C4)c(C)n2n1,"N-[(1R)-1-[(1S,2R,4S)-2-bicyclo[2.2.1]heptanyl]ethyl]-3-(2,5,7-trimethyl-[1,2,4]triazolo[1,5-a]pyrimidin-6-yl)propanamide"
NCCCNc1ccc(OCCCO)cc1,3-[4-(3-aminopropylamino)phenoxy]propan-1-ol
COCc1nonc1N,"4-(methoxymethyl)-1,2,5-oxadiazol-3-amine"
CC[C@@H](C)Sc1nnc(NC(=O)c2ccc3c(c2)OCO3)s1,"N-[5-[(2R)-butan-2-yl]sulfanyl-1,3,4-thiadiazol-2-yl]-1,3-benzodioxole-5-carboxamide"
CCc1cc(N2C[C@@H](C)[C@H](C(=O)O)C2)nc(C)n1,"(3S,4S)-1-(6-ethyl-2-methylpyrimidin-4-yl)-4-methylpyrrolidine-3-carboxylic acid"
Cc1cc(Br)cc(NCC(=O)NC2CCCCC2)c1,2-(3-bromo-5-methylanilino)-N-cyclohexylacetamide
CCC(=S)c1cccnc1,1-pyridin-3-ylpropane-1-thione
COC(=O)c1ccc(N=C2SC(=Cc3cc(C)n(-c4cccnc4)c3C)C(=O)N2C)cc1,"methyl 4-[[5-[(2,5-dimethyl-1-pyridin-3-ylpyrrol-3-yl)methylidene]-3-methyl-4-oxo-1,3-thiazolidin-2-ylidene]amino]benzoate"
O=S1(=O)C2=C(O)CC(c3ccc(Cl)cc3)CC2=Nc2ccc(Cl)cc21,"7-chloro-2-(4-chlorophenyl)-5,5-dioxo-1,2,3,10-tetrahydrophenothiazin-4-one"
CC(C)OC(=O)CN,propan-2-yl 2-aminoacetate
CN1CCC2(CC1)CN(C(=O)CCN(C)S(C)(=O)=O)CCCN2C,"N-[3-(3,7-dimethyl-3,7,11-triazaspiro[5.6]dodecan-11-yl)-3-oxopropyl]-N-methylmethanesulfonamide"
CN1CCC(CCNC(=O)c2n[nH]c(NC(=O)c3ccccc3Cl)c2Br)CC1,4-bromo-3-[(2-chlorobenzoyl)amino]-N-[2-(1-methylpiperidin-4-yl)ethyl]-1H-pyrazole-5-carboxamide
O=C(CSCc1ccccc1)N1CC(COc2ccc(F)cc2)C1,2-benzylsulfanyl-1-[3-[(4-fluorophenoxy)methyl]azetidin-1-yl]ethanone
COC(=O)C1CCN([C@@H](c2cccc(OC)c2)c2sc3ncnn3c2O)CC1,"methyl 1-[(S)-(6-hydroxy-[1,3]thiazolo[3,2-b][1,2,4]triazol-5-yl)-(3-methoxyphenyl)methyl]piperidine-4-carboxylate"
CN(Cc1cccc2ccccc12)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,N-methyl-N-(naphthalen-1-ylmethyl)-4-nitrobenzenesulfonamide
CN1CCC1c1cccnc1,3-(1-methylazetidin-2-yl)pyridine
